First Name,Email ID,Quantity,Events,Attendee Status,College Name,How did you come to know about this event?,"Specify in ""Others"" (how did you come to know about this event)",Designation,Year of Graduation,City,CGPA,Experience with python (Months),Family Income,Expected salary (Lac),Leadership- skills
Abdul Rahim ,abdulrahim@xyz.com,1,Hello ML and DL,Attending,new horizon institute of technology and management ,Others,,Students,2024,Chandigarh,6.6,3,0-2 Lakh,13,no
Ajith,ajith@xyz.com,1,Hello ML and DL,Attending,"symbiosis institute of technology, pune",Others,,Students,2024,Gurugram,7.7,7,0-2 Lakh,25,no
Muzammil,muzammil@xyz.com,1,Hello ML and DL,Attending,wilson college ,Email,,Students,2023,Kaithal,7.1,4,0-2 Lakh,9,no 
Urviya,urviya@xyz.com,1,Hello ML and DL,Attending,a. c. patil college of engineering,Whatsapp | Cloud Counselage Website,,Students,2023,Rohtak,6.5,3,0-2 Lakh,19,no
Pradip,pradip@xyz.com,1,Hello ML and DL,Attending,dkte society's textile and engineering institute ichalkaranji,Whatsapp,,Students,2025,Chamba,6.7,3,0-2 Lakh,12,yes
Dhruvika,dhruvika@xyz.com,1,Hello ML and DL,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,Whatsapp,,Students,2024,Hamirpur,9.3,4,0-2 Lakh,10,no
Barkha ,barkha@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Email,,Students,2023,kullu,6.9,4,0-2 Lakh,10,no
Arti,arti@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",Youtube | Facebook | Instagram | Whatsapp | Email,,Students,2026,Mandi,8.9,4,0-2 Lakh,15,no
Tripti ,tripti@xyz.com,1,Hello ML and DL,Attending,silicon institute of technology,Whatsapp,,Students,2024,Una,7.2,5,0-2 Lakh,20,yes
s,s@xyz.com,1,Hello ML and DL,Attending,adhiyamaan college of engineering,Whatsapp,,Students,2023,Anantnag,8.1,7,0-2 Lakh,21,yes
Kruti,kruti@xyz.com,1,Hello ML and DL,Attending,don bosco college of engineering fatorda goa,Whatsapp,,Students,2024,Baramula,9.5,4,0-2 Lakh,9,no 
Rutik,rutik@xyz.com,1,Hello ML and DL,Attending,adhiyamaan college of engineering,Whatsapp,,Students,2023,Badmi,7.5,5,0-2 Lakh,8,no
Nividita ,nividita@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Whatsapp,,Students,2026,Hasan,6.7,4,0-2 Lakh,24,yes
Somesh,somesh@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Whatsapp,,Students,2024,Kollam,9.2,5,0-2 Lakh,8,yes
Sumedh,sumedh@xyz.com,1,Hello ML and DL,Attending,new horizon institute of technology and management ,Whatsapp,,Students,2025,Bhopal,7.3,7,0-2 Lakh,8,no
Roheeni,roheeni@xyz.com,1,Hello ML and DL,Attending,late g. n. sapkal college of engineering,Whatsapp,,Students,2026,Dhar,7.3,7,0-2 Lakh,7,no
Rushika,rushika@xyz.com,1,Hello ML and DL,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,Whatsapp,,Students,2024,Aurangabad,9.3,5,0-2 Lakh,8,no 
Nidhi ,nidhi@xyz.com,1,Hello ML and DL,Attending,adhiyamaan college of engineering,Whatsapp,,Students,2025,Bhsawal,8.4,4,0-2 Lakh,8,yes
Athena,athena@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Whatsapp,,Students,2025,Thane,8.0,4,0-2 Lakh,13,no
Jaitali ,jaitali@xyz.com,1,Hello ML and DL,Attending,"priyadarshini college of engineering, nagpur ",Whatsapp,,Students,2025,Solapur,6.5,3,0-2 Lakh,13,no
Amratsingh,amratsingh@xyz.com,1,Hello ML and DL,Attending,"symbiosis institute of technology, pune",Whatsapp,,Students,2026,Wardha,7.3,5,0-2 Lakh,6,no
Labhanshu,labhanshu@xyz.com,1,Hello ML and DL,Attending,a. c. patil college of engineering,Others,,Students,2024,Vasai,7.1,7,0-2 Lakh,20,no
Pushpak,pushpak@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Others,,Students,2023,Amritsar,7.3,7,0-2 Lakh,10,yes
Charu,charu@xyz.com,1,Hello ML and DL,Attending,late g. n. sapkal college of engineering,Others,,Students,2023,Bikaner,9.7,4,0-2 Lakh,21,no
AKBAR,akbar@xyz.com,1,Hello ML and DL,Attending,dkte society's textile and engineering institute ichalkaranji,Whatsapp | Cloud Counselage Website | Others,,Students,2024,Pali,8.2,5,0-2 Lakh,5,yes
Ankur ,ankur@xyz.com,1,Hello ML and DL,Attending,late g. n. sapkal college of engineering,Whatsapp,,Students,2024,Kanpur,7.8,7,0-2 Lakh,21,no 
Abhinay,abhinay@xyz.com,1,Hello ML and DL,Attending,"mit academy of engineering ,alandi",Email,,Students,2024,Mathura,9.9,3,0-2 Lakh,24,yes
Libina,libina@xyz.com,1,Hello ML and DL,Attending,dkte society's textile and engineering institute ichalkaranji,Cloud Counselage Website,,Students,2025,Alipore,9.6,3,0-2 Lakh,17,yes
Bhargavi Bodhankar ,bhargavibodhankar@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",Youtube | Whatsapp,,Students,2024,Kolkata,7.2,5,0-2 Lakh,8,no
Deep,deep@xyz.com,1,Hello ML and DL,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,Whatsapp,,Students,2025,Malda,9.5,7,0-2 Lakh,26,no
Haresh,haresh@xyz.com,1,Hello ML and DL,Attending,don bosco college of engineering fatorda goa,Whatsapp,,Students,2025,Siliguri,9.9,7,0-2 Lakh,25,no 
Syed Uzair,syeduzair@xyz.com,1,Hello ML and DL,Attending,pillai college of engineering new panvel,Youtube | Instagram | Whatsapp,,Students,2023,Silguri,6.6,7,0-2 Lakh,7,no 
Bharat,bharat@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Youtube | Whatsapp | Email,,Students,2024,Satna,8.5,7,0-2 Lakh,5,no
Harshad,harshad@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Whatsapp,,Students,2026,Vidisha,7.9,7,0-2 Lakh,8,no
Amrita ,amrita@xyz.com,1,Hello ML and DL,Attending,st.francis institute of technology,Whatsapp,,Students,2025,Bid,7.7,7,0-2 Lakh,9,no 
Divyanshu,divyanshu@xyz.com,1,Hello ML and DL,Attending,"symbiosis institute of technology, pune",Others,,Students,2023,Jalgaon,7.9,7,0-2 Lakh,9,no
Pranita ,pranita@xyz.com,1,Hello ML and DL,Attending,"ld college of engineering, ahmedabad, gujarat ",Youtube,,Students,2023,Mumbai,7.6,4,0-2 Lakh,12,no
Daaniya,daaniya@xyz.com,1,Hello ML and DL,Attending,"ld college of engineering, ahmedabad, gujarat ",Whatsapp,,Students,2025,Nanded,9.5,5,0-2 Lakh,20,no
Kaveri,kaveri@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Email,,Students,2025,Amritsar,9.2,4,0-2 Lakh,14,no
Abhang,abhang@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2024,Patiala,6.9,3,0-2 Lakh,16,yes
Aaliya Ruba ,aaliyaruba@xyz.com,1,Hello ML and DL,Attending,d y patil institute of mca and management akurdi pune,Whatsapp,,Students,2023,Sangrur,7.2,4,0-2 Lakh,9,yes
Juhi,juhi@xyz.com,1,Hello ML and DL,Attending,ap shah institute of technology ,Whatsapp,,Students,2026,Ajmer,7.5,4,0-2 Lakh,8,no 
Shalini,shalini@xyz.com,1,Hello ML and DL,Attending,pillai college of engineering new panvel,Email | Cloud Counselage Website,,Students,2025,Barmer,7.5,7,0-2 Lakh,7,yes
Pavi,pavi@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",Whatsapp,,Students,2023,Kota,8.7,3,0-2 Lakh,21,no
RAJKAMAL,rajkamal@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp | Email,,Students,2025,Sikar,9.0,3,0-2 Lakh,9,no
Debolina,debolina@xyz.com,1,Hello ML and DL,Attending,new horizon institute of technology and management ,Email,,Students,2024,Dwarka,6.5,5,0-2 Lakh,8,yes
Darshil,darshil@xyz.com,1,Hello ML and DL,Attending,"mit academy of engineering ,alandi",Others,,Students,2023,Junagadh,8.1,4,0-2 Lakh,23,no 
sheik,sheik@xyz.com,1,Hello ML and DL,Attending,a. c. patil college of engineering,Whatsapp,,Students,2026,Kheda,9.7,7,0-2 Lakh,15,yes
Razeen,razeen@xyz.com,1,Hello ML and DL,Attending,wilson college ,Whatsapp,,Students,2025,Morbi,9.3,5,0-2 Lakh,8,yes
Sridhar ,sridhar@xyz.com,1,Hello ML and DL,Attending,"thakur institute of management studies, career development & research - [timscdr]",Others,,Students,2023,Okha,7.8,4,0-2 Lakh,17,no
Abishek,abishek@xyz.com,1,Hello ML and DL,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,Others,,Students,2025,Rajkot,7.9,3,0-2 Lakh,13,yes
Himami,himami@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",LinkedIn,,Students,2025,Valsad,8.7,7,0-2 Lakh,15,no
DIVYALAKSHMI,divyalakshmi@xyz.com,1,Hello ML and DL,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,LinkedIn,,Students,2024,Ambala,8.3,5,0-2 Lakh,19,no
Harshita,harshita@xyz.com,1,Hello ML and DL,Attending,silicon institute of technology,Whatsapp,,Students,2026,Chandigarh,9.4,5,0-2 Lakh,18,no
Srimanthula,srimanthula@xyz.com,1,Hello ML and DL,Attending,adhiyamaan college of engineering,Youtube | Others,,Students,2024,Faridabad,8.6,7,0-2 Lakh,12,no
Naqiyah,naqiyah@xyz.com,1,Hello ML and DL,Attending,st xavier's college ,Email,,Students,2025,Jind,7.7,3,0-2 Lakh,9,no 
Shubhranshu,shubhranshu@xyz.com,1,Hello ML and DL,Attending,"vidyalankar institute of technology, mumbai",Email,,Students,2025,Kaithal,7.5,4,0-2 Lakh,7,no 
K,k@xyz.com,1,Hello ML and DL,Attending,"s.i.e.s. graduate school of technology, nerul, navi mumbai",Whatsapp,,Students,2024,Nizambad,7.2,3,0-2 Lakh,13,yes
Aditya Prasad,adityaprasad@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Youtube,,Students,2024,Agra,7.3,5,0-2 Lakh,25,no
PRIYANSU,priyansu@xyz.com,1,Hello ML and DL,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",LinkedIn,,Students,2023,Aligarh,7.3,3,0-2 Lakh,22,no
Khushbu,khushbu@xyz.com,1,Hello ML and DL,Attending,g h raisoni institut of engineering and technology pune,Email,,Students,2024,Ghaziabad,6.6,5,0-2 Lakh,20,no
Yoginee,yoginee@xyz.com,1,Hello ML and DL,Attending,government polytechnic gandhinagar,Whatsapp,,Students,2025,Gonda,8.5,5,0-2 Lakh,15,no
Sweta,sweta@xyz.com,1,Hello ML and DL,Attending,"kle society's college of bca, rls institute, belagavi",Whatsapp,,Students,2026,Deoria,7.9,4,0-2 Lakh,13,no
Rackshana,rackshana@xyz.com,1,Hello ML and DL,Attending,new horizon institute of technology and management ,Whatsapp,,Students,2025,Kanpur,7.7,5,0-2 Lakh,10,no 
Garry,garry@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,government polytechnic gandhinagar,,,Students,2024,Jaipur,9.1,6,0-2 Lakh,25,yes
Neal,neal@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",,,Students,2025,Jalor,8.9,8,2-5 Lakh,22,yes
Brett,brett@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2025,Jodhpur,7.3,8,7 Lakh+,9,no 
Jesse,jesse@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2024,Kota,8.6,3,0-2 Lakh,20,yes
Marc,marc@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,st.francis institute of technology,,,Students,2026,Pali,9.2,5,0-2 Lakh,15,yes
Paulette,paulette@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,a. c. patil college of engineering,,,Students,2025,Godhra,9.5,6,7 Lakh+,14,no
Elvin,elvin@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2024,Jamnagar,9.8,3,0-2 Lakh,10,no
Paula,paula@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,,,Students,2023,Faridabad,7.6,5,7 Lakh+,5,no
Sergio,sergio@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,adhiyamaan college of engineering,,,Students,2025,Hisar,6.3,5,0-2 Lakh,21,no
Alicia,alicia@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",,,Students,2024,Hamirpur,9.9,6,0-2 Lakh,14,no
Bridget,bridget@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,new horizon institute of technology and management ,,,Students,2025,Lucknow,9.2,8,0-2 Lakh,24,no
Dominique,dominique@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"symbiosis institute of technology, pune",,,Students,2024,Mainpuri,8.7,3,0-2 Lakh,19,no
Lyle,lyle@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,a. c. patil college of engineering,,,Students,2023,Almora,6.9,5,0-2 Lakh,17,yes
Ina,ina@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2024,Alipore,9.2,3,0-2 Lakh,18,no 
Janette,janette@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"thakur institute of management studies, career development & research - [timscdr]",,,Students,2025,Siliguri,6.5,8,0-2 Lakh,9,no
Doreen,doreen@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,Students,2024,Talmuk,8.7,6,0-2 Lakh,11,no
Drew,drew@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,silicon institute of technology,,,Students,2025,Bhandara,9.1,8,0-2 Lakh,25,yes
Kenya,kenya@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2024,Amer,9.4,6,0-2 Lakh,21,no
Lourdes,lourdes@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"thakur institute of management studies, career development & research - [timscdr]",,,Students,2025,Jaipur,8.5,8,0-2 Lakh,8,no
Emil,emil@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,,,Students,2025,Jalor,7.7,6,0-2 Lakh,7,yes
Sheila,sheila@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,don bosco college of engineering fatorda goa,,,Students,2023,Ahemdabad,8.0,8,5-7 Lakh,7,no
Alise,alise@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2025,Navsari,8.3,8,0-2 Lakh,9,yes
Daryl,daryl@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,g h raisoni institut of engineering and technology pune,,,Students,2023,Okha,7.2,8,0-2 Lakh,8,yes
Melanie,melanie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,st.francis institute of technology,,,Students,2025,Faridabad,9.3,5,0-2 Lakh,8,no
Terrell,terrell@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,new horizon institute of technology and management ,,,Students,2025,Kunrool,9.6,8,0-2 Lakh,19,no
Kristy,kristy@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,late g. n. sapkal college of engineering,,,Students,2024,Tirupati,9.1,6,0-2 Lakh,21,yes
Mitchell,mitchell@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2025,Nagaon,8.0,5,0-2 Lakh,8,no
Tommy,tommy@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2025,Burani,6.7,8,2-5 Lakh,8,yes
Juanita,juanita@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",,,Students,2023,Darbhanga,9.5,5,2-5 Lakh,7,yes
Clara,clara@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,new horizon institute of technology and management ,,,Students,2023,Motihari,7.8,3,0-2 Lakh,7,yes
Stacey,stacey@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,late g. n. sapkal college of engineering,,,Students,2024,Munger,9.1,6,0-2 Lakh,19,no
Elena,elena@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2025,Chandigarh,7.3,8,0-2 Lakh,11,yes
Faye,faye@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,pillai college of engineering new panvel,,,Students,2024,Delhi,7.8,3,0-2 Lakh,13,no
Leigh,leigh@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,Students,2023,Panji,7.2,8,0-2 Lakh,14,no
Robyn,robyn@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,new horizon institute of technology and management ,,,Students,2024,Junagadh,8.7,5,0-2 Lakh,9,no 
Gabrielle,gabrielle@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"symbiosis institute of technology, pune",,,Students,2024,Morbi,8.8,5,5-7 Lakh,9,yes
Clark,clark@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,a. c. patil college of engineering,,,Students,2023,Navsari,7.6,8,0-2 Lakh,8,no
Frederic,frederic@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"thakur institute of management studies, career development & research - [timscdr]",,,Students,2023,Valsad,9.2,8,2-5 Lakh,25,no
Kayla,kayla@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,,,Students,2023,Ambala,7.3,6,5-7 Lakh,21,no
Latoya,latoya@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2024,Chandigarh,7.6,3,7 Lakh+,23,no
Juli,juli@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"b. k. birla college of arts, science & commerce (autonomous), kalyan",,,Students,2026,Chamba,6.7,3,5-7 Lakh,17,yes
Romaine,romaine@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"priyadarshini college of engineering, nagpur ",,,Students,2023,Baramula,8.2,6,7 Lakh+,8,no 
Otis,otis@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,st.francis institute of technology,,,Students,2023,Doda,6.8,3,0-2 Lakh,9,no 
Leora,leora@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"mit academy of engineering ,alandi",,,Students,2025,Rajouri,9.5,6,0-2 Lakh,25,no
Eloise,eloise@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,pillai college of engineering new panvel,,,Students,2023,Kollam,7.8,8,0-2 Lakh,10,yes
Camille,camille@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,g h raisoni institut of engineering and technology pune,,,Students,2024,Indore,9.5,5,0-2 Lakh,20,no
Breanna,breanna@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vishwakarma institute of technology, pune",,,Students,2023,Narwar,9.6,6,0-2 Lakh,25,no
Traci,traci@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2026,Bhsawal,6.7,5,0-2 Lakh,20,yes
Dale,dale@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"ld college of engineering, ahmedabad, gujarat ",,,Students,2023,Bid,7.6,6,0-2 Lakh,9,no
Stella,stella@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,dkte society's textile and engineering institute ichalkaranji,,,Students,2025,Buldhana,8.3,6,0-2 Lakh,13,no
Rocco,rocco@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,silicon institute of technology,,,Students,2025,Mumbai,8.8,6,0-2 Lakh,9,no
Edie,edie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,g h raisoni institut of engineering and technology pune,,,Students,2025,Pune,9.9,3,0-2 Lakh,8,yes
Kimberley,kimberley@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"kle society's college of bca, rls institute, belagavi",,,Students,2023,Puri,6.9,8,0-2 Lakh,8,no
Branden,branden@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"mit academy of engineering ,alandi",,,Students,2026,Patiala,7.5,3,0-2 Lakh,11,yes
Loida,loida@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vishwakarma institute of technology, pune",,,Students,2026,Jodhpur,7.2,8,0-2 Lakh,13,no
Elia,elia@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,st.francis institute of technology,,,Students,2024,Sikar,6.6,8,0-2 Lakh,22,no 
Wilda,wilda@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,"vidyalankar institute of technology, mumbai",,,Students,2023,Gonda,8.7,6,0-2 Lakh,10,no
Camilla,camilla@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,silicon institute of technology,,,Students,2025,Hamirpur,9.4,6,0-2 Lakh,26,no
Lonny,lonny@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,st xavier's college ,,,Students,2025,Kanpur,7.7,6,0-2 Lakh,21,no 
Sybil,sybil@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,chhattisgarh swami vivekananda technical university teaching department bhilai,,,Students,2024,Almora,7.3,3,0-2 Lakh,21,no
Lois,lois@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,silicon institute of technology,,,Students,2026,Alipore,9.4,8,0-2 Lakh,30,yes
Gracie,gracie@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,don bosco college of engineering fatorda goa,,,Students,2025,Durgapur,6.6,5,0-2 Lakh,21,no
Xenia,xenia@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,pillai college of engineering new panvel,,,Students,2023,Hugli,8.5,6,0-2 Lakh,8,no
Claire,claire@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,wilson college ,,,Students,2023,Titagrah,6.7,8,2-5 Lakh,8,no
Young,young@xyz.com,1,IS DATA SCIENCE FOR YOU?,Attending,lokmanya tilak college of engineering koparkhairane navi mumbai,,,Engineering ,2024,Ujjain,8.9,6,0-2 Lakh,30,no
Het,het@xyz.com,1,Data Visualization using Power BI,Attending,"priyadarshini college of engineering, nagpur ",Email,,Students,2026,Sonipat,9.2,3,0-2 Lakh,23,no 
KEERTHANA,keerthana@xyz.com,1,Data Visualization using Power BI,Attending,"vidyalankar institute of technology, mumbai",Whatsapp,,Students,2024,Chamba,7.3,6,0-2 Lakh,8,yes
VIDIT,vidit@xyz.com,1,Data Visualization using Power BI,Attending,government polytechnic gandhinagar,,,Students,2023,Jalgaon,6.5,6,0-2 Lakh,8,no
